dt_referencia,nr_ano,nr_mes,desc_nome_mes,desc_nome_mes_curto,nr_dia,desc_dia_semana,desc_dia_semana_curto,nr_dia_semana_iso,desc_ano_mes,desc_trimestre,desc_ano_trimestre,nr_semana_ano,dt_inicio_mes,dt_inicio_semana,nr_dia_semana_visual
2017-03-10,2017,3,Março,Mar,10,Sexta-Feira,Sex,5,2017-03,T1,2017-T1,10,2017-03-01,2017-03-06,6
2017-03-11,2017,3,Março,Mar,11,Sábado,Sab,6,2017-03,T1,2017-T1,10,2017-03-01,2017-03-06,7
2017-03-12,2017,3,Março,Mar,12,Domingo,Dom,7,2017-03,T1,2017-T1,10,2017-03-01,2017-03-06,1
2017-03-13,2017,3,Março,Mar,13,Segunda-Feira,Seg,1,2017-03,T1,2017-T1,11,2017-03-01,2017-03-13,2
2017-03-14,2017,3,Março,Mar,14,Terça-Feira,Ter,2,2017-03,T1,2017-T1,11,2017-03-01,2017-03-13,3
2017-03-15,2017,3,Março,Mar,15,Quarta-Feira,Qua,3,2017-03,T1,2017-T1,11,2017-03-01,2017-03-13,4
2017-03-16,2017,3,Março,Mar,16,Quinta-Feira,Qui,4,2017-03,T1,2017-T1,11,2017-03-01,2017-03-13,5
2017-03-17,2017,3,Março,Mar,17,Sexta-Feira,Sex,5,2017-03,T1,2017-T1,11,2017-03-01,2017-03-13,6
2017-03-18,2017,3,Março,Mar,18,Sábado,Sab,6,2017-03,T1,2017-T1,11,2017-03-01,2017-03-13,7
2017-03-19,2017,3,Março,Mar,19,Domingo,Dom,7,2017-03,T1,2017-T1,11,2017-03-01,2017-03-13,1
2017-03-20,2017,3,Março,Mar,20,Segunda-Feira,Seg,1,2017-03,T1,2017-T1,12,2017-03-01,2017-03-20,2
2017-03-21,2017,3,Março,Mar,21,Terça-Feira,Ter,2,2017-03,T1,2017-T1,12,2017-03-01,2017-03-20,3
2017-03-22,2017,3,Março,Mar,22,Quarta-Feira,Qua,3,2017-03,T1,2017-T1,12,2017-03-01,2017-03-20,4
2017-03-23,2017,3,Março,Mar,23,Quinta-Feira,Qui,4,2017-03,T1,2017-T1,12,2017-03-01,2017-03-20,5
2017-03-24,2017,3,Março,Mar,24,Sexta-Feira,Sex,5,2017-03,T1,2017-T1,12,2017-03-01,2017-03-20,6
2017-03-25,2017,3,Março,Mar,25,Sábado,Sab,6,2017-03,T1,2017-T1,12,2017-03-01,2017-03-20,7
2017-03-26,2017,3,Março,Mar,26,Domingo,Dom,7,2017-03,T1,2017-T1,12,2017-03-01,2017-03-20,1
2017-03-27,2017,3,Março,Mar,27,Segunda-Feira,Seg,1,2017-03,T1,2017-T1,13,2017-03-01,2017-03-27,2
2017-03-28,2017,3,Março,Mar,28,Terça-Feira,Ter,2,2017-03,T1,2017-T1,13,2017-03-01,2017-03-27,3
2017-03-29,2017,3,Março,Mar,29,Quarta-Feira,Qua,3,2017-03,T1,2017-T1,13,2017-03-01,2017-03-27,4
2017-03-30,2017,3,Março,Mar,30,Quinta-Feira,Qui,4,2017-03,T1,2017-T1,13,2017-03-01,2017-03-27,5
2017-03-31,2017,3,Março,Mar,31,Sexta-Feira,Sex,5,2017-03,T1,2017-T1,13,2017-03-01,2017-03-27,6
2017-04-01,2017,4,Abril,Abr,1,Sábado,Sab,6,2017-04,T2,2017-T2,13,2017-04-01,2017-03-27,7
2017-04-02,2017,4,Abril,Abr,2,Domingo,Dom,7,2017-04,T2,2017-T2,13,2017-04-01,2017-03-27,1
2017-04-03,2017,4,Abril,Abr,3,Segunda-Feira,Seg,1,2017-04,T2,2017-T2,14,2017-04-01,2017-04-03,2
2017-04-04,2017,4,Abril,Abr,4,Terça-Feira,Ter,2,2017-04,T2,2017-T2,14,2017-04-01,2017-04-03,3
2017-04-05,2017,4,Abril,Abr,5,Quarta-Feira,Qua,3,2017-04,T2,2017-T2,14,2017-04-01,2017-04-03,4
2017-04-06,2017,4,Abril,Abr,6,Quinta-Feira,Qui,4,2017-04,T2,2017-T2,14,2017-04-01,2017-04-03,5
2017-04-07,2017,4,Abril,Abr,7,Sexta-Feira,Sex,5,2017-04,T2,2017-T2,14,2017-04-01,2017-04-03,6
2017-04-08,2017,4,Abril,Abr,8,Sábado,Sab,6,2017-04,T2,2017-T2,14,2017-04-01,2017-04-03,7
2017-04-09,2017,4,Abril,Abr,9,Domingo,Dom,7,2017-04,T2,2017-T2,14,2017-04-01,2017-04-03,1
2017-04-10,2017,4,Abril,Abr,10,Segunda-Feira,Seg,1,2017-04,T2,2017-T2,15,2017-04-01,2017-04-10,2
2017-04-11,2017,4,Abril,Abr,11,Terça-Feira,Ter,2,2017-04,T2,2017-T2,15,2017-04-01,2017-04-10,3
2017-04-12,2017,4,Abril,Abr,12,Quarta-Feira,Qua,3,2017-04,T2,2017-T2,15,2017-04-01,2017-04-10,4
2017-04-13,2017,4,Abril,Abr,13,Quinta-Feira,Qui,4,2017-04,T2,2017-T2,15,2017-04-01,2017-04-10,5
2017-04-14,2017,4,Abril,Abr,14,Sexta-Feira,Sex,5,2017-04,T2,2017-T2,15,2017-04-01,2017-04-10,6
2017-04-15,2017,4,Abril,Abr,15,Sábado,Sab,6,2017-04,T2,2017-T2,15,2017-04-01,2017-04-10,7
2017-04-16,2017,4,Abril,Abr,16,Domingo,Dom,7,2017-04,T2,2017-T2,15,2017-04-01,2017-04-10,1
2017-04-17,2017,4,Abril,Abr,17,Segunda-Feira,Seg,1,2017-04,T2,2017-T2,16,2017-04-01,2017-04-17,2
2017-04-18,2017,4,Abril,Abr,18,Terça-Feira,Ter,2,2017-04,T2,2017-T2,16,2017-04-01,2017-04-17,3
2017-04-19,2017,4,Abril,Abr,19,Quarta-Feira,Qua,3,2017-04,T2,2017-T2,16,2017-04-01,2017-04-17,4
2017-04-20,2017,4,Abril,Abr,20,Quinta-Feira,Qui,4,2017-04,T2,2017-T2,16,2017-04-01,2017-04-17,5
2017-04-21,2017,4,Abril,Abr,21,Sexta-Feira,Sex,5,2017-04,T2,2017-T2,16,2017-04-01,2017-04-17,6
2017-04-22,2017,4,Abril,Abr,22,Sábado,Sab,6,2017-04,T2,2017-T2,16,2017-04-01,2017-04-17,7
2017-04-23,2017,4,Abril,Abr,23,Domingo,Dom,7,2017-04,T2,2017-T2,16,2017-04-01,2017-04-17,1
2017-04-24,2017,4,Abril,Abr,24,Segunda-Feira,Seg,1,2017-04,T2,2017-T2,17,2017-04-01,2017-04-24,2
2017-04-25,2017,4,Abril,Abr,25,Terça-Feira,Ter,2,2017-04,T2,2017-T2,17,2017-04-01,2017-04-24,3
2017-04-26,2017,4,Abril,Abr,26,Quarta-Feira,Qua,3,2017-04,T2,2017-T2,17,2017-04-01,2017-04-24,4
2017-04-27,2017,4,Abril,Abr,27,Quinta-Feira,Qui,4,2017-04,T2,2017-T2,17,2017-04-01,2017-04-24,5
2017-04-28,2017,4,Abril,Abr,28,Sexta-Feira,Sex,5,2017-04,T2,2017-T2,17,2017-04-01,2017-04-24,6
2017-04-29,2017,4,Abril,Abr,29,Sábado,Sab,6,2017-04,T2,2017-T2,17,2017-04-01,2017-04-24,7
2017-04-30,2017,4,Abril,Abr,30,Domingo,Dom,7,2017-04,T2,2017-T2,17,2017-04-01,2017-04-24,1
2017-05-01,2017,5,Maio,Mai,1,Segunda-Feira,Seg,1,2017-05,T2,2017-T2,18,2017-05-01,2017-05-01,2
2017-05-02,2017,5,Maio,Mai,2,Terça-Feira,Ter,2,2017-05,T2,2017-T2,18,2017-05-01,2017-05-01,3
2017-05-03,2017,5,Maio,Mai,3,Quarta-Feira,Qua,3,2017-05,T2,2017-T2,18,2017-05-01,2017-05-01,4
2017-05-04,2017,5,Maio,Mai,4,Quinta-Feira,Qui,4,2017-05,T2,2017-T2,18,2017-05-01,2017-05-01,5
2017-05-05,2017,5,Maio,Mai,5,Sexta-Feira,Sex,5,2017-05,T2,2017-T2,18,2017-05-01,2017-05-01,6
2017-05-06,2017,5,Maio,Mai,6,Sábado,Sab,6,2017-05,T2,2017-T2,18,2017-05-01,2017-05-01,7
2017-05-07,2017,5,Maio,Mai,7,Domingo,Dom,7,2017-05,T2,2017-T2,18,2017-05-01,2017-05-01,1
2017-05-08,2017,5,Maio,Mai,8,Segunda-Feira,Seg,1,2017-05,T2,2017-T2,19,2017-05-01,2017-05-08,2
2017-05-09,2017,5,Maio,Mai,9,Terça-Feira,Ter,2,2017-05,T2,2017-T2,19,2017-05-01,2017-05-08,3
2017-05-10,2017,5,Maio,Mai,10,Quarta-Feira,Qua,3,2017-05,T2,2017-T2,19,2017-05-01,2017-05-08,4
2017-05-11,2017,5,Maio,Mai,11,Quinta-Feira,Qui,4,2017-05,T2,2017-T2,19,2017-05-01,2017-05-08,5
2017-05-12,2017,5,Maio,Mai,12,Sexta-Feira,Sex,5,2017-05,T2,2017-T2,19,2017-05-01,2017-05-08,6
2017-05-13,2017,5,Maio,Mai,13,Sábado,Sab,6,2017-05,T2,2017-T2,19,2017-05-01,2017-05-08,7
2017-05-14,2017,5,Maio,Mai,14,Domingo,Dom,7,2017-05,T2,2017-T2,19,2017-05-01,2017-05-08,1
2017-05-15,2017,5,Maio,Mai,15,Segunda-Feira,Seg,1,2017-05,T2,2017-T2,20,2017-05-01,2017-05-15,2
2017-05-16,2017,5,Maio,Mai,16,Terça-Feira,Ter,2,2017-05,T2,2017-T2,20,2017-05-01,2017-05-15,3
2017-05-17,2017,5,Maio,Mai,17,Quarta-Feira,Qua,3,2017-05,T2,2017-T2,20,2017-05-01,2017-05-15,4
2017-05-18,2017,5,Maio,Mai,18,Quinta-Feira,Qui,4,2017-05,T2,2017-T2,20,2017-05-01,2017-05-15,5
2017-05-19,2017,5,Maio,Mai,19,Sexta-Feira,Sex,5,2017-05,T2,2017-T2,20,2017-05-01,2017-05-15,6
2017-05-20,2017,5,Maio,Mai,20,Sábado,Sab,6,2017-05,T2,2017-T2,20,2017-05-01,2017-05-15,7
2017-05-21,2017,5,Maio,Mai,21,Domingo,Dom,7,2017-05,T2,2017-T2,20,2017-05-01,2017-05-15,1
2017-05-22,2017,5,Maio,Mai,22,Segunda-Feira,Seg,1,2017-05,T2,2017-T2,21,2017-05-01,2017-05-22,2
2017-05-23,2017,5,Maio,Mai,23,Terça-Feira,Ter,2,2017-05,T2,2017-T2,21,2017-05-01,2017-05-22,3
2017-05-24,2017,5,Maio,Mai,24,Quarta-Feira,Qua,3,2017-05,T2,2017-T2,21,2017-05-01,2017-05-22,4
2017-05-25,2017,5,Maio,Mai,25,Quinta-Feira,Qui,4,2017-05,T2,2017-T2,21,2017-05-01,2017-05-22,5
2017-05-26,2017,5,Maio,Mai,26,Sexta-Feira,Sex,5,2017-05,T2,2017-T2,21,2017-05-01,2017-05-22,6
2017-05-27,2017,5,Maio,Mai,27,Sábado,Sab,6,2017-05,T2,2017-T2,21,2017-05-01,2017-05-22,7
2017-05-28,2017,5,Maio,Mai,28,Domingo,Dom,7,2017-05,T2,2017-T2,21,2017-05-01,2017-05-22,1
2017-05-29,2017,5,Maio,Mai,29,Segunda-Feira,Seg,1,2017-05,T2,2017-T2,22,2017-05-01,2017-05-29,2
2017-05-30,2017,5,Maio,Mai,30,Terça-Feira,Ter,2,2017-05,T2,2017-T2,22,2017-05-01,2017-05-29,3
2017-05-31,2017,5,Maio,Mai,31,Quarta-Feira,Qua,3,2017-05,T2,2017-T2,22,2017-05-01,2017-05-29,4
2017-06-01,2017,6,Junho,Jun,1,Quinta-Feira,Qui,4,2017-06,T2,2017-T2,22,2017-06-01,2017-05-29,5
2017-06-02,2017,6,Junho,Jun,2,Sexta-Feira,Sex,5,2017-06,T2,2017-T2,22,2017-06-01,2017-05-29,6
2017-06-03,2017,6,Junho,Jun,3,Sábado,Sab,6,2017-06,T2,2017-T2,22,2017-06-01,2017-05-29,7
2017-06-04,2017,6,Junho,Jun,4,Domingo,Dom,7,2017-06,T2,2017-T2,22,2017-06-01,2017-05-29,1
2017-06-05,2017,6,Junho,Jun,5,Segunda-Feira,Seg,1,2017-06,T2,2017-T2,23,2017-06-01,2017-06-05,2
2017-06-06,2017,6,Junho,Jun,6,Terça-Feira,Ter,2,2017-06,T2,2017-T2,23,2017-06-01,2017-06-05,3
2017-06-07,2017,6,Junho,Jun,7,Quarta-Feira,Qua,3,2017-06,T2,2017-T2,23,2017-06-01,2017-06-05,4
2017-06-08,2017,6,Junho,Jun,8,Quinta-Feira,Qui,4,2017-06,T2,2017-T2,23,2017-06-01,2017-06-05,5
2017-06-09,2017,6,Junho,Jun,9,Sexta-Feira,Sex,5,2017-06,T2,2017-T2,23,2017-06-01,2017-06-05,6
2017-06-10,2017,6,Junho,Jun,10,Sábado,Sab,6,2017-06,T2,2017-T2,23,2017-06-01,2017-06-05,7
2017-06-11,2017,6,Junho,Jun,11,Domingo,Dom,7,2017-06,T2,2017-T2,23,2017-06-01,2017-06-05,1
2017-06-12,2017,6,Junho,Jun,12,Segunda-Feira,Seg,1,2017-06,T2,2017-T2,24,2017-06-01,2017-06-12,2
2017-06-13,2017,6,Junho,Jun,13,Terça-Feira,Ter,2,2017-06,T2,2017-T2,24,2017-06-01,2017-06-12,3
2017-06-14,2017,6,Junho,Jun,14,Quarta-Feira,Qua,3,2017-06,T2,2017-T2,24,2017-06-01,2017-06-12,4
2017-06-15,2017,6,Junho,Jun,15,Quinta-Feira,Qui,4,2017-06,T2,2017-T2,24,2017-06-01,2017-06-12,5
2017-06-16,2017,6,Junho,Jun,16,Sexta-Feira,Sex,5,2017-06,T2,2017-T2,24,2017-06-01,2017-06-12,6
2017-06-17,2017,6,Junho,Jun,17,Sábado,Sab,6,2017-06,T2,2017-T2,24,2017-06-01,2017-06-12,7
2017-06-18,2017,6,Junho,Jun,18,Domingo,Dom,7,2017-06,T2,2017-T2,24,2017-06-01,2017-06-12,1
2017-06-19,2017,6,Junho,Jun,19,Segunda-Feira,Seg,1,2017-06,T2,2017-T2,25,2017-06-01,2017-06-19,2
2017-06-20,2017,6,Junho,Jun,20,Terça-Feira,Ter,2,2017-06,T2,2017-T2,25,2017-06-01,2017-06-19,3
2017-06-21,2017,6,Junho,Jun,21,Quarta-Feira,Qua,3,2017-06,T2,2017-T2,25,2017-06-01,2017-06-19,4
2017-06-22,2017,6,Junho,Jun,22,Quinta-Feira,Qui,4,2017-06,T2,2017-T2,25,2017-06-01,2017-06-19,5
2017-06-23,2017,6,Junho,Jun,23,Sexta-Feira,Sex,5,2017-06,T2,2017-T2,25,2017-06-01,2017-06-19,6
2017-06-24,2017,6,Junho,Jun,24,Sábado,Sab,6,2017-06,T2,2017-T2,25,2017-06-01,2017-06-19,7
2017-06-25,2017,6,Junho,Jun,25,Domingo,Dom,7,2017-06,T2,2017-T2,25,2017-06-01,2017-06-19,1
2017-06-26,2017,6,Junho,Jun,26,Segunda-Feira,Seg,1,2017-06,T2,2017-T2,26,2017-06-01,2017-06-26,2
2017-06-27,2017,6,Junho,Jun,27,Terça-Feira,Ter,2,2017-06,T2,2017-T2,26,2017-06-01,2017-06-26,3
2017-06-28,2017,6,Junho,Jun,28,Quarta-Feira,Qua,3,2017-06,T2,2017-T2,26,2017-06-01,2017-06-26,4
2017-06-29,2017,6,Junho,Jun,29,Quinta-Feira,Qui,4,2017-06,T2,2017-T2,26,2017-06-01,2017-06-26,5
2017-06-30,2017,6,Junho,Jun,30,Sexta-Feira,Sex,5,2017-06,T2,2017-T2,26,2017-06-01,2017-06-26,6
2017-07-01,2017,7,Julho,Jul,1,Sábado,Sab,6,2017-07,T3,2017-T3,26,2017-07-01,2017-06-26,7
2017-07-02,2017,7,Julho,Jul,2,Domingo,Dom,7,2017-07,T3,2017-T3,26,2017-07-01,2017-06-26,1
2017-07-03,2017,7,Julho,Jul,3,Segunda-Feira,Seg,1,2017-07,T3,2017-T3,27,2017-07-01,2017-07-03,2
2017-07-04,2017,7,Julho,Jul,4,Terça-Feira,Ter,2,2017-07,T3,2017-T3,27,2017-07-01,2017-07-03,3
2017-07-05,2017,7,Julho,Jul,5,Quarta-Feira,Qua,3,2017-07,T3,2017-T3,27,2017-07-01,2017-07-03,4
2017-07-06,2017,7,Julho,Jul,6,Quinta-Feira,Qui,4,2017-07,T3,2017-T3,27,2017-07-01,2017-07-03,5
2017-07-07,2017,7,Julho,Jul,7,Sexta-Feira,Sex,5,2017-07,T3,2017-T3,27,2017-07-01,2017-07-03,6
2017-07-08,2017,7,Julho,Jul,8,Sábado,Sab,6,2017-07,T3,2017-T3,27,2017-07-01,2017-07-03,7
2017-07-09,2017,7,Julho,Jul,9,Domingo,Dom,7,2017-07,T3,2017-T3,27,2017-07-01,2017-07-03,1
2017-07-10,2017,7,Julho,Jul,10,Segunda-Feira,Seg,1,2017-07,T3,2017-T3,28,2017-07-01,2017-07-10,2
2017-07-11,2017,7,Julho,Jul,11,Terça-Feira,Ter,2,2017-07,T3,2017-T3,28,2017-07-01,2017-07-10,3
2017-07-12,2017,7,Julho,Jul,12,Quarta-Feira,Qua,3,2017-07,T3,2017-T3,28,2017-07-01,2017-07-10,4
2017-07-13,2017,7,Julho,Jul,13,Quinta-Feira,Qui,4,2017-07,T3,2017-T3,28,2017-07-01,2017-07-10,5
2017-07-14,2017,7,Julho,Jul,14,Sexta-Feira,Sex,5,2017-07,T3,2017-T3,28,2017-07-01,2017-07-10,6
2017-07-15,2017,7,Julho,Jul,15,Sábado,Sab,6,2017-07,T3,2017-T3,28,2017-07-01,2017-07-10,7
2017-07-16,2017,7,Julho,Jul,16,Domingo,Dom,7,2017-07,T3,2017-T3,28,2017-07-01,2017-07-10,1
2017-07-17,2017,7,Julho,Jul,17,Segunda-Feira,Seg,1,2017-07,T3,2017-T3,29,2017-07-01,2017-07-17,2
2017-07-18,2017,7,Julho,Jul,18,Terça-Feira,Ter,2,2017-07,T3,2017-T3,29,2017-07-01,2017-07-17,3
2017-07-19,2017,7,Julho,Jul,19,Quarta-Feira,Qua,3,2017-07,T3,2017-T3,29,2017-07-01,2017-07-17,4
2017-07-20,2017,7,Julho,Jul,20,Quinta-Feira,Qui,4,2017-07,T3,2017-T3,29,2017-07-01,2017-07-17,5
2017-07-21,2017,7,Julho,Jul,21,Sexta-Feira,Sex,5,2017-07,T3,2017-T3,29,2017-07-01,2017-07-17,6
2017-07-22,2017,7,Julho,Jul,22,Sábado,Sab,6,2017-07,T3,2017-T3,29,2017-07-01,2017-07-17,7
2017-07-23,2017,7,Julho,Jul,23,Domingo,Dom,7,2017-07,T3,2017-T3,29,2017-07-01,2017-07-17,1
2017-07-24,2017,7,Julho,Jul,24,Segunda-Feira,Seg,1,2017-07,T3,2017-T3,30,2017-07-01,2017-07-24,2
2017-07-25,2017,7,Julho,Jul,25,Terça-Feira,Ter,2,2017-07,T3,2017-T3,30,2017-07-01,2017-07-24,3
2017-07-26,2017,7,Julho,Jul,26,Quarta-Feira,Qua,3,2017-07,T3,2017-T3,30,2017-07-01,2017-07-24,4
2017-07-27,2017,7,Julho,Jul,27,Quinta-Feira,Qui,4,2017-07,T3,2017-T3,30,2017-07-01,2017-07-24,5
2017-07-28,2017,7,Julho,Jul,28,Sexta-Feira,Sex,5,2017-07,T3,2017-T3,30,2017-07-01,2017-07-24,6
2017-07-29,2017,7,Julho,Jul,29,Sábado,Sab,6,2017-07,T3,2017-T3,30,2017-07-01,2017-07-24,7
2017-07-30,2017,7,Julho,Jul,30,Domingo,Dom,7,2017-07,T3,2017-T3,30,2017-07-01,2017-07-24,1
2017-07-31,2017,7,Julho,Jul,31,Segunda-Feira,Seg,1,2017-07,T3,2017-T3,31,2017-07-01,2017-07-31,2
2017-08-01,2017,8,Agosto,Ago,1,Terça-Feira,Ter,2,2017-08,T3,2017-T3,31,2017-08-01,2017-07-31,3
2017-08-02,2017,8,Agosto,Ago,2,Quarta-Feira,Qua,3,2017-08,T3,2017-T3,31,2017-08-01,2017-07-31,4
2017-08-03,2017,8,Agosto,Ago,3,Quinta-Feira,Qui,4,2017-08,T3,2017-T3,31,2017-08-01,2017-07-31,5
2017-08-04,2017,8,Agosto,Ago,4,Sexta-Feira,Sex,5,2017-08,T3,2017-T3,31,2017-08-01,2017-07-31,6
2017-08-05,2017,8,Agosto,Ago,5,Sábado,Sab,6,2017-08,T3,2017-T3,31,2017-08-01,2017-07-31,7
2017-08-06,2017,8,Agosto,Ago,6,Domingo,Dom,7,2017-08,T3,2017-T3,31,2017-08-01,2017-07-31,1
2017-08-07,2017,8,Agosto,Ago,7,Segunda-Feira,Seg,1,2017-08,T3,2017-T3,32,2017-08-01,2017-08-07,2
2017-08-08,2017,8,Agosto,Ago,8,Terça-Feira,Ter,2,2017-08,T3,2017-T3,32,2017-08-01,2017-08-07,3
2017-08-09,2017,8,Agosto,Ago,9,Quarta-Feira,Qua,3,2017-08,T3,2017-T3,32,2017-08-01,2017-08-07,4
2017-08-10,2017,8,Agosto,Ago,10,Quinta-Feira,Qui,4,2017-08,T3,2017-T3,32,2017-08-01,2017-08-07,5
2017-08-11,2017,8,Agosto,Ago,11,Sexta-Feira,Sex,5,2017-08,T3,2017-T3,32,2017-08-01,2017-08-07,6
2017-08-12,2017,8,Agosto,Ago,12,Sábado,Sab,6,2017-08,T3,2017-T3,32,2017-08-01,2017-08-07,7
2017-08-13,2017,8,Agosto,Ago,13,Domingo,Dom,7,2017-08,T3,2017-T3,32,2017-08-01,2017-08-07,1
2017-08-14,2017,8,Agosto,Ago,14,Segunda-Feira,Seg,1,2017-08,T3,2017-T3,33,2017-08-01,2017-08-14,2
2017-08-15,2017,8,Agosto,Ago,15,Terça-Feira,Ter,2,2017-08,T3,2017-T3,33,2017-08-01,2017-08-14,3
2017-08-16,2017,8,Agosto,Ago,16,Quarta-Feira,Qua,3,2017-08,T3,2017-T3,33,2017-08-01,2017-08-14,4
2017-08-17,2017,8,Agosto,Ago,17,Quinta-Feira,Qui,4,2017-08,T3,2017-T3,33,2017-08-01,2017-08-14,5
2017-08-18,2017,8,Agosto,Ago,18,Sexta-Feira,Sex,5,2017-08,T3,2017-T3,33,2017-08-01,2017-08-14,6
2017-08-19,2017,8,Agosto,Ago,19,Sábado,Sab,6,2017-08,T3,2017-T3,33,2017-08-01,2017-08-14,7
2017-08-20,2017,8,Agosto,Ago,20,Domingo,Dom,7,2017-08,T3,2017-T3,33,2017-08-01,2017-08-14,1
2017-08-21,2017,8,Agosto,Ago,21,Segunda-Feira,Seg,1,2017-08,T3,2017-T3,34,2017-08-01,2017-08-21,2
2017-08-22,2017,8,Agosto,Ago,22,Terça-Feira,Ter,2,2017-08,T3,2017-T3,34,2017-08-01,2017-08-21,3
2017-08-23,2017,8,Agosto,Ago,23,Quarta-Feira,Qua,3,2017-08,T3,2017-T3,34,2017-08-01,2017-08-21,4
2017-08-24,2017,8,Agosto,Ago,24,Quinta-Feira,Qui,4,2017-08,T3,2017-T3,34,2017-08-01,2017-08-21,5
2017-08-25,2017,8,Agosto,Ago,25,Sexta-Feira,Sex,5,2017-08,T3,2017-T3,34,2017-08-01,2017-08-21,6
2017-08-26,2017,8,Agosto,Ago,26,Sábado,Sab,6,2017-08,T3,2017-T3,34,2017-08-01,2017-08-21,7
2017-08-27,2017,8,Agosto,Ago,27,Domingo,Dom,7,2017-08,T3,2017-T3,34,2017-08-01,2017-08-21,1
2017-08-28,2017,8,Agosto,Ago,28,Segunda-Feira,Seg,1,2017-08,T3,2017-T3,35,2017-08-01,2017-08-28,2
2017-08-29,2017,8,Agosto,Ago,29,Terça-Feira,Ter,2,2017-08,T3,2017-T3,35,2017-08-01,2017-08-28,3
2017-08-30,2017,8,Agosto,Ago,30,Quarta-Feira,Qua,3,2017-08,T3,2017-T3,35,2017-08-01,2017-08-28,4
2017-08-31,2017,8,Agosto,Ago,31,Quinta-Feira,Qui,4,2017-08,T3,2017-T3,35,2017-08-01,2017-08-28,5
2017-09-01,2017,9,Setembro,Set,1,Sexta-Feira,Sex,5,2017-09,T3,2017-T3,35,2017-09-01,2017-08-28,6
2017-09-02,2017,9,Setembro,Set,2,Sábado,Sab,6,2017-09,T3,2017-T3,35,2017-09-01,2017-08-28,7
2017-09-03,2017,9,Setembro,Set,3,Domingo,Dom,7,2017-09,T3,2017-T3,35,2017-09-01,2017-08-28,1
2017-09-04,2017,9,Setembro,Set,4,Segunda-Feira,Seg,1,2017-09,T3,2017-T3,36,2017-09-01,2017-09-04,2
2017-09-05,2017,9,Setembro,Set,5,Terça-Feira,Ter,2,2017-09,T3,2017-T3,36,2017-09-01,2017-09-04,3
2017-09-06,2017,9,Setembro,Set,6,Quarta-Feira,Qua,3,2017-09,T3,2017-T3,36,2017-09-01,2017-09-04,4
2017-09-07,2017,9,Setembro,Set,7,Quinta-Feira,Qui,4,2017-09,T3,2017-T3,36,2017-09-01,2017-09-04,5
2017-09-08,2017,9,Setembro,Set,8,Sexta-Feira,Sex,5,2017-09,T3,2017-T3,36,2017-09-01,2017-09-04,6
2017-09-09,2017,9,Setembro,Set,9,Sábado,Sab,6,2017-09,T3,2017-T3,36,2017-09-01,2017-09-04,7
2017-09-10,2017,9,Setembro,Set,10,Domingo,Dom,7,2017-09,T3,2017-T3,36,2017-09-01,2017-09-04,1
2017-09-11,2017,9,Setembro,Set,11,Segunda-Feira,Seg,1,2017-09,T3,2017-T3,37,2017-09-01,2017-09-11,2
2017-09-12,2017,9,Setembro,Set,12,Terça-Feira,Ter,2,2017-09,T3,2017-T3,37,2017-09-01,2017-09-11,3
2017-09-13,2017,9,Setembro,Set,13,Quarta-Feira,Qua,3,2017-09,T3,2017-T3,37,2017-09-01,2017-09-11,4
2017-09-14,2017,9,Setembro,Set,14,Quinta-Feira,Qui,4,2017-09,T3,2017-T3,37,2017-09-01,2017-09-11,5
2017-09-15,2017,9,Setembro,Set,15,Sexta-Feira,Sex,5,2017-09,T3,2017-T3,37,2017-09-01,2017-09-11,6
2017-09-16,2017,9,Setembro,Set,16,Sábado,Sab,6,2017-09,T3,2017-T3,37,2017-09-01,2017-09-11,7
2017-09-17,2017,9,Setembro,Set,17,Domingo,Dom,7,2017-09,T3,2017-T3,37,2017-09-01,2017-09-11,1
2017-09-18,2017,9,Setembro,Set,18,Segunda-Feira,Seg,1,2017-09,T3,2017-T3,38,2017-09-01,2017-09-18,2
2017-09-19,2017,9,Setembro,Set,19,Terça-Feira,Ter,2,2017-09,T3,2017-T3,38,2017-09-01,2017-09-18,3
2017-09-20,2017,9,Setembro,Set,20,Quarta-Feira,Qua,3,2017-09,T3,2017-T3,38,2017-09-01,2017-09-18,4
2017-09-21,2017,9,Setembro,Set,21,Quinta-Feira,Qui,4,2017-09,T3,2017-T3,38,2017-09-01,2017-09-18,5
2017-09-22,2017,9,Setembro,Set,22,Sexta-Feira,Sex,5,2017-09,T3,2017-T3,38,2017-09-01,2017-09-18,6
2017-09-23,2017,9,Setembro,Set,23,Sábado,Sab,6,2017-09,T3,2017-T3,38,2017-09-01,2017-09-18,7
2017-09-24,2017,9,Setembro,Set,24,Domingo,Dom,7,2017-09,T3,2017-T3,38,2017-09-01,2017-09-18,1
2017-09-25,2017,9,Setembro,Set,25,Segunda-Feira,Seg,1,2017-09,T3,2017-T3,39,2017-09-01,2017-09-25,2
2017-09-26,2017,9,Setembro,Set,26,Terça-Feira,Ter,2,2017-09,T3,2017-T3,39,2017-09-01,2017-09-25,3
2017-09-27,2017,9,Setembro,Set,27,Quarta-Feira,Qua,3,2017-09,T3,2017-T3,39,2017-09-01,2017-09-25,4
2017-09-28,2017,9,Setembro,Set,28,Quinta-Feira,Qui,4,2017-09,T3,2017-T3,39,2017-09-01,2017-09-25,5
2017-09-29,2017,9,Setembro,Set,29,Sexta-Feira,Sex,5,2017-09,T3,2017-T3,39,2017-09-01,2017-09-25,6
